message_id,text,timestamp,time_in_seconds,author_name,author_id
ChwKGkNKR285di1GaG8wREZWNlA1UWNkdFpFVXd3,Stream started!,1746232233792715,41.615,Hystoria,UCqsqgkX6bnQKPAyBY25h0wQ
ChwKGkNPaVI5Nm1IaG8wREZmb05yUVlkeXhrdXR3,yo,1746232590322808,398.037,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNLMldyN2VIaG8wREZiemV3Z1FkWWpzRVd3,nice,1746232618504382,426.176,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNPUHZqTDZIaG8wREZmckN3Z1FkVTNRMnV3,you did saw the video I posted on discord right?,1746232632622070,440.296,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNNS0hoY0NIaG8wREZmM0p3Z1FkZmk0QzZB,Lmao,1746232636696205,444.348,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNORE5xTWFIaG8wREZhUEp3Z1FkUXk0NWZn,start of season btw,1746232649854052,457.558,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNNX1RzOVdIaG8wREZTak53Z1FkbXRJSjR3,girl lowered a mountain,1746232681493309,489.191,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNKam1vT0tIaG8wREZjWEx3Z1FkUk5nZWVn,and probably squashed a few people,1746232708445801,516.162,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNNRC1pX0dIaG8wREZTRVNyUVlkaElrcVNR,so exagerrated it's good,1746232739562440,547.256,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNJS1RqSU9JaG8wREZTRVNyUVlkaElrcVNR,which one?,1746232777314235,585.018,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNPdks4cENJaG8wREZjWEx3Z1FkUk5nZWVn,Oh I think I know which one that is,1746232806254958,613.949,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNNMjcwWm1JaG8wREZTRVNyUVlkaElrcVNR,imagine if the opposite worked for villains,1746232824586547,632.268,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNKbTMxcU9JaG8wREZhUEp3Z1FkUXk0NWZn,oooh,1746232845640099,653.346,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNQMjZ5ZEdJaG8wREZkWEJ3Z1FkMk1rTGlR,so if it works for fear... I wonder if it would work for hate,1746232941896754,749.618,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNOS1RwZUtJaG8wREZiemV3Z1FkWWpzRVd3,yeah that kinda sucks,1746232976953861,784.646,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNOcXR4ZnlJaG8wREZkckV3Z1FkN3dJejRR,oh so it affects the mind as well?,1746233032007025,839.668,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNKUHFtWkNKaG8wREZjalR3Z1FkN3ZVR1VB,oh that's cool,1746233073236595,880.892,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNQckdqWjJKaG8wREZRakV3Z1FkRVk4WEdR,damn,1746233100298363,907.967,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNQT3o1cWFKaG8wREZjWEx3Z1FkUk5nZWVn,that's kinda scary,1746233120629183,928.343,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNKUEV5Y0dKaG8wREZTRVNyUVlkaElrcVNR,I wonder how that would work with a mask,1746233176778234,984.459,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNKaXF4Y09KaG8wREZTRThyUVlkdlVzc3Jn,like a disguise,1746233180903844,988.572,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNQYXR2czZKaG8wREZjalR3Z1FkN3ZVR1VB,"if one gained the power in disguise, would it work only while they were in disguise?",1746233203858373,1011.544,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNNTEwzX0tKaG8wREZUZlB3Z1FkZUI4TlJn,Mew hello :waving_hand::heart_suit::smiling_face_with_smiling_eyes:,1746233279901071,1087.599,Mundo96,UCzmf4cNsmLgh4ZJNIFZf46Q
ChwKGkNQSGVfZlNKaG8wREZaekV3Z1FkVklnWklR,yo,1746233284596199,1092.264,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNKR0p5SXVLaG8wREZTekl3Z1FkOVpJM0dB,well that's one fantasy world I would not want to live in,1746233331943929,1139.609,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNMam9rWmFLaG8wREZiemV3Z1FkWWpzRVd3,fictional*,1746233354124591,1161.826,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNOMkctN0NLaG8wREZaVEh3Z1FkQThrWTZB,humanity's perception is literally shaping reality,1746233410374774,1218.054,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNNSGZ6c0dLaG8wREZRakV3Z1FkRVk4WEdR,so one could also make a villain that easily,1746233445299688,1252.941,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNOUy1yZDJLaG8wREZYd1AxZ0FkVVZBZnZn,how are you doing today :grinning_face:,1746233503475371,1311.116,Max Bob,UCLaEhRwdu3N38vDLZgQjeXg
ChwKGkNLR3pvdUdLaG8wREZmM0p3Z1FkZmk0QzZB,oh hey,1746233511681896,1319.363,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNKR1k5T0dLaG8wREZWNlA1UWNkdFpFVXd3,Join the discord!! https://discord.gg/KjKQqPPS8Y,1746233513027402,1320.713,Hystoria,UCqsqgkX6bnQKPAyBY25h0wQ
ChwKGkNNWGhrT1NLaG8wREZlMzdsQWtkMUNRcl93,hello,1746233517684952,1325.335,Max Bob,UCLaEhRwdu3N38vDLZgQjeXg
ChwKGkNOYlEwLWFLaG8wREZac24xZ0FkRHZNYk1B,I'm am doing good today :grinning_face:,1746233522974540,1330.587,Max Bob,UCLaEhRwdu3N38vDLZgQjeXg
ChwKGkNMR2RvWWlMaG8wREZUZlB3Z1FkZUI4TlJn,maybe that already happened in that world,1746233593452513,1401.175,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNOU1lfS0tMaG8wREZaekV3Z1FkVklnWklR,is the kind of thing that's very interesting in fiction,1746233649468017,1457.169,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNPU1lncTZMaG8wREZkWEJ3Z1FkMk1rTGlR,it would be disgusting,1746233672635919,1480.35,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNObW93Y3VMaG8wREZaVEh3Z1FkQThrWTZB,imagine if someone hijacked broadcasts all over the world and announced they would end the world in a very convincing manner,1746233734486560,1542.18,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNNcmdfX2lMaG8wREZYSEx3Z1FkS1JFalZn,honestly if I lived in that world I would try to destroy the internet if possible,1746233829881761,1637.597,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNLS0E4b0tNaG8wREZRakV3Z1FkRVk4WEdR,emphasis on the if,1746233850627174,1658.331,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNNZno4SnFNaG8wREZYSEx3Z1FkS1JFalZn,perception is reality,1746233900940566,1708.683,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNPRDdySy1NaG8wREZiemV3Z1FkWWpzRVd3,oh well,1746233943868924,1751.544,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNQZWs0TFNNaG8wREZUZlB3Z1FkZUI4TlJn,what exactly?,1746233955201336,1762.889,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNNUDlrYnFNaG8wREZlYkd3Z1FkcVNVNUln,yes,1746233966494564,1774.2,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNLUEU5c3VNaG8wREZjalR3Z1FkN3ZVR1VB,lovely,1746234003794818,1811.493,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNNdmF5OXVNaG8wREZYSEx3Z1FkS1JFalZn,oh...,1746234036646409,1844.353,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNQZnlvWktOaG8wREZiemV3Z1FkWWpzRVd3,did you manage to get the merchandise at least?,1746234151304781,1958.979,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNPaXgzTGlOaG8wREZaekV3Z1FkVklnWklR,deserved,1746234231955005,2039.588,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNKZmtxdWlOaG8wREZTRVNyUVlkaElrcVNR,indeed,1746234331806218,2139.52,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNJTHZ4X21OaG8wREZmM0p3Z1FkZmk0QzZB,not really to my taste but I can see what makes it interesting,1746234367933414,2175.609,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNMaXdnWmFPaG8wREZTRVNyUVlkaElrcVNR,I'd rather have the power come from the person themselves rather than from an external source,1746234427595985,2235.276,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNKWFZncUtPaG8wREZVYkh3Z1FkeXVFOHd3,fair enough,1746234452783827,2260.501,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNQU3FzTFdPaG8wREZjalR3Z1FkN3ZVR1VB,hmm,1746234493379034,2301.083,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNOSFdnY2VPaG8wREZRakV3Z1FkRVk4WEdR,maybe something with a drawback?,1746234530361184,2338.077,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNOYVI2TW1PaG8wREZkckV3Z1FkN3dJejRR,or risky?,1746234536235536,2343.912,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNPLUd0LVdPaG8wREZaekV3Z1FkVklnWklR,makes sense,1746234594151532,2401.833,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNPLXVwUHlPaG8wREZkckV3Z1FkN3dJejRR,oh that one is cool,1746234642080916,2449.742,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNOcURucFdQaG8wREZlT2E1UWNkUl80Sk13,Abraca Pocus. Kadocus doo. Summon a goblin sexy woo woo,1746234694405054,2502.069,Basil Basil,UCvhuym8-oZK4ObEKRMTx4Rg
ChwKGkNOUDltSnFQaG8wREZUZlB3Z1FkZUI4TlJn,wtf,1746234704808043,2512.479,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNPeUtuN09QaG8wREZlT2E1UWNkUl80Sk13,You can always farm trust! Those are called bribes! c:,1746234757336412,2565.032,Basil Basil,UCvhuym8-oZK4ObEKRMTx4Rg
ChwKGkNMS1gtTGlQaG8wREZTRThyUVlkdlVzc3Jn,"zizizele lololege, you have lost pp privilege",1746234769282554,2576.971,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNPbjItN3FQaG8wREZTRVNyUVlkaElrcVNR,Join the patreon! And get free access to my game's prototype! https://www.patreon.com/MewVerthandy,1746234773538268,2581.246,Hystoria,UCqsqgkX6bnQKPAyBY25h0wQ
ChwKGkNNajd1c09QaG8wREZaVEh3Z1FkQThrWTZB,:scissors::scissors::scissors:,1746234791346328,2599.018,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNLSFQwTnlQaG8wREZjalR3Z1FkN3ZVR1VB,it does,1746234844132885,2651.822,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNMak83WktRaG8wREZlYkd3Z1FkcVNVNUln,basically help granny bake pies every day until you can ask her to serve as dragon bait,1746234957851271,2765.49,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNNU2lzYnFRaG8wREZRaVg1UWNkU1hjNTBn,or give her 155 back massages,1746235040749430,2848.428,Basil Basil,UCvhuym8-oZK4ObEKRMTx4Rg
ChwKGkNPQ0t2OENRaG8wREZRakV3Z1FkRVk4WEdR,the fact that that was my first idea on how to use it is somewhat concerning,1746235053559157,2861.283,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNPR2h1dU9RaG8wREZiemV3Z1FkWWpzRVd3,basically like paper mario?,1746235126879898,2934.534,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNKem0tSlNSaG8wREZhREx3Z1FkNUVNU3Rn,sounds cool,1746235230665878,3038.372,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNPbXQxSzZSaG8wREZlYkd3Z1FkcVNVNUln,max out swordsmanship at level 1,1746235284594092,3092.318,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNMLXhncjZSaG8wREZYSEx3Z1FkS1JFalZn,yes,1746235316804750,3124.52,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNPZmVyOEdSaG8wREZlUUdyUVlkTjdrSnJR,is there a skill limit,1746235323840608,3131.545,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNMaWRqOHlSaG8wREZYSEx3Z1FkS1JFalZn,like a max amount of skills you can have?,1746235346376256,3154.028,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNQekE3ZFdSaG8wREZmckN3Z1FkVTNRMnV3,hehehe...,1746235366795540,3174.497,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNKamRvZlNSaG8wREZTRThyUVlkdlVzc3Jn,I'd probably get like a lot of skills so I can have a very varied arsenal,1746235430565235,3238.241,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNNRFprcGFTaG8wREZkWEJ3Z1FkMk1rTGlR,that way I could use combos like create water + freeze to make a skating rink,1746235501621448,3309.333,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNKWEZ6S2VTaG8wREZTRThyUVlkdlVzc3Jn,ooh better,1746235538221156,3345.904,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNOT0cxN0NTaG8wREZmckN3Z1FkVTNRMnV3,I'd probably try to get a stunlock build,1746235557267088,3364.938,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNPdWpwTTZTaG8wREZUZlB3Z1FkZUI4TlJn,me on my way to get the most frustrating build to fight against:,1746235619350174,3427.02,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNKVEYydWFTaG8wREZjalR3Z1FkN3ZVR1VB,optimize your moveset to give anger status effect to the players irl,1746235670570877,3478.228,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNMSEVzWktUaG8wREZla1NyUVlkazZNVlVR,invisibilty + insta-kill,1746235762174409,3569.89,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNJX2xzcU9UaG8wREZmb05yUVlkeXhrdXR3,wait,1746235797846407,3605.502,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNQZjhfSy1UaG8wREZmM0p3Z1FkZmk0QzZB,wouldn't someone with high perception have their senses overwhelmed more easily?,1746235824228060,3631.948,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNJeWQtNy1UaG8wREZTekl3Z1FkOVpJM0dB,or just very loud noises,1746235857753605,3665.448,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNJMzJ4OEdUaG8wREZmM0p3Z1FkZmk0QzZB,like metal pipe,1746235861106558,3668.822,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNPelk5OGlUaG8wREZRakV3Z1FkRVk4WEdR,oh damn,1746235876570277,3684.283,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNLSEJfTXlUaG8wREZmckN3Z1FkVTNRMnV3,yapping reaching 1 hour,1746235885037835,3692.726,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNLcVZvLWlUaG8wREZVYkh3Z1FkeXVFOHd3,don't ask questions you don't want to hear the answer to,1746235942293970,3749.83,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNQZUZ5WmVVaG8wREZRakV3Z1FkRVk4WEdR,I literally have no idea,1746236041481045,3849.011,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNKN1h6WmlVaG8wREZWREtGZ2tkLXFFWV93,E,1746236043660866,3851.123,Basil Basil,UCvhuym8-oZK4ObEKRMTx4Rg
ChwKGkNMR2oyWi1VaG8wREZTak53Z1FkbXRJSjR3,freestyle,1746236058523673,3866.067,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNPTzdpYUtVaG8wREZkaVo1UWNkOUtVUWhR,Check my Twitter! https://x.com/MewVerthandy,1746236063506903,3871.0,Hystoria,UCqsqgkX6bnQKPAyBY25h0wQ
ChwKGkNJT0V1cldVaG8wREZhREx3Z1FkNUVNU3Rn,go to the beach with no water,1746236104150011,3911.691,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
